id,title,year,duration,genre,imdb_rating,img_loc
801,Planet of the Apes,1968,112 min,Adventure,8.0,https://m.media-amazon.com/images/M/MV5BMTg0NjUwMzg5NF5BMl5BanBnXkFtZTgwNDQ0NjcwMTE@.jpg
802,Minnal Murali,2021,158 min,Action,7.9,https://m.media-amazon.com/images/M/MV5BNzllYTM0ZDgtZTk4NS00YjYzLTliNjktMjZmNTZmNGZlNzI4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@.jpg
803,Thor: Ragnarok,2017,130 min,Action,7.9,https://m.media-amazon.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@.jpg
812,Million Dollar Baby,2004,132 min,Drama,8.1,https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@.jpg
814,Rocky,1976,120 min,Drama,8.1,https://m.media-amazon.com/images/M/MV5BNTBkMjg2MjYtYTZjOS00ODQ0LTg0MDEtM2FiNmJmOGU1NGEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
816,The Hustler,1961,134 min,Drama,8.0,https://m.media-amazon.com/images/M/MV5BNTAwNGNlYWEtNDJlOC00NTE5LWJjNmQtMjExZDU2NDUyZTFlXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
817,M.S. Dhoni: The Untold Story,2016,184 min,Biography,7.9,https://m.media-amazon.com/images/M/MV5BZjAzZjZiMmQtMDZmOC00NjVmLTkyNTItOGI2Mzg4NTBhZTA1XkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg
818,The Wrestler,2008,109 min,Drama,7.9,https://m.media-amazon.com/images/M/MV5BMTc5MjYyOTg4MF5BMl5BanBnXkFtZTcwNDc2MzQwMg@@.jpg
819,Kai po che!,2013,130 min,Drama,7.8,https://m.media-amazon.com/images/M/MV5BMTgwNTAwMjEzMF5BMl5BanBnXkFtZTcwNzMzODY4OA@@.jpg
820,The World's Fastest Indian,2005,127 min,Biography,7.8,https://m.media-amazon.com/images/M/MV5BMjE1MjA0MDA3MV5BMl5BanBnXkFtZTcwOTU0MjMzMQ@@.jpg
821,Remember the Titans,2000,113 min,Biography,7.8,https://m.media-amazon.com/images/M/MV5BYThkMzgxNjEtMzFiOC00MTI0LWI5MDItNDVmYjA4NzY5MDQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
822,The Sandlot,1993,101 min,Comedy,7.8,https://m.media-amazon.com/images/M/MV5BODllYjM1ODItYjBmOC00MzkwLWJmM2YtMjMyZDU3MGJhNjc4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
823,Moneyball,2011,133 min,Biography,7.6,https://m.media-amazon.com/images/M/MV5BMjAxOTU3Mzc1M15BMl5BanBnXkFtZTcwMzk1ODUzNg@@.jpg
824,The Blind Side,2009,129 min,Biography,7.6,https://m.media-amazon.com/images/M/MV5BMjEzOTE3ODM3OF5BMl5BanBnXkFtZTcwMzYyODI4Mg@@.jpg
825,The Hurricane,1999,146 min,Biography,7.6,https://m.media-amazon.com/images/M/MV5BZjhjMWE5OTUtOWNlMi00ZjM0LWE0YTktMWZkNmIwZmZkYzBjXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
826,King Richard,2021,144 min,Biography,7.5,https://m.media-amazon.com/images/M/MV5BYTcyNmY4ZGEtYmE4Zi00ZDViLTlmYzMtMmQ4ZTM4OWNmZjQxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg
827,83,2021,162 min,Biography,7.5,https://m.media-amazon.com/images/M/MV5BNTc0MWIzMjYtMDg4Mi00YmM3LWIxNGUtYjQ5NzBlZTM3YWI2XkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg
828,"I, Tonya",2017,119 min,Biography,7.5,https://m.media-amazon.com/images/M/MV5BMjI5MDY1NjYzMl5BMl5BanBnXkFtZTgwNjIzNDAxNDM@.jpg
829,The Art of Racing in the Rain,2019,109 min,Comedy,7.5,https://m.media-amazon.com/images/M/MV5BZjU5ZTYzM2MtNDNhYi00YjU1LWE4MzEtODc0NmNlODZlMjlhXkEyXkFqcGdeQXVyNjg3MDMxNzU@.jpg
830,The Damned United,2009,98 min,Biography,7.5,https://m.media-amazon.com/images/M/MV5BMjEyMzkzMjM0MV5BMl5BanBnXkFtZTcwNzE3NTU3Mg@@.jpg
831,42,2013,128 min,Biography,7.5,https://m.media-amazon.com/images/M/MV5BMTQwMDU4MDI3MV5BMl5BanBnXkFtZTcwMjU1NDgyOQ@@.jpg
832,Rudy,1993,114 min,Biography,7.5,https://m.media-amazon.com/images/M/MV5BZGUzMDU1YmQtMzBkOS00MTNmLTg5ZDQtZjY5Njk4Njk2MmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
833,Field of Dreams,1989,107 min,Drama,7.5,https://m.media-amazon.com/images/M/MV5BNzk5OWY0YjAtYWU3ZS00Y2Q4LWFlNjItMzgwMTQ2MjIyMDFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
834,Le grand bleu,1988,168 min,Adventure,7.5,https://m.media-amazon.com/images/M/MV5BOTg5NGE1MjYtZjU3Zi00NWZhLTg4ZmEtMDI0YzMwN2Y2NDIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
835,Molly's Game,2017,140 min,Biography,7.4,https://m.media-amazon.com/images/M/MV5BNTkzMzRlYjEtMTQ5Yi00OWY3LWI0NzYtNGQ4ZDkzZTU0M2IwXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
836,"McFarland, USA",2015,129 min,Biography,7.4,https://m.media-amazon.com/images/M/MV5BMjMwNjY2Mjk5OV5BMl5BanBnXkFtZTgwODM2NTA0MzE@.jpg
837,The Greatest Game Ever Played,2005,120 min,Biography,7.4,https://m.media-amazon.com/images/M/MV5BMTQ4NDk3MDk0NV5BMl5BanBnXkFtZTcwMzk4OTgyMQ@@.jpg
838,Hooligans,2005,109 min,Crime,7.4,https://m.media-amazon.com/images/M/MV5BMjExNTg3NzYwMV5BMl5BanBnXkFtZTcwMzcxMTEzMQ@@.jpg
839,Miracle,2004,135 min,Biography,7.4,https://m.media-amazon.com/images/M/MV5BMjEyOTk1OTcyNV5BMl5BanBnXkFtZTYwNjMzNDU3.jpg
840,Searching for Bobby Fischer,1993,109 min,Biography,7.4,https://m.media-amazon.com/images/M/MV5BNTNlYjBjMGEtOTFkZS00MjM5LTk2ZTktYWVmZTc4NzE3NzAxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
841,Hoosiers,1986,114 min,Drama,7.4,https://m.media-amazon.com/images/M/MV5BMTYyNTc0OTUwNV5BMl5BanBnXkFtZTcwODA3NzE0NA@@.jpg
842,The Natural,1984,138 min,Drama,7.4,https://m.media-amazon.com/images/M/MV5BZGU5NDU4ZTctYjE2YS00NTUxLWIzMTAtMTMxNTgxODAzNDI5XkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg
843,Hustle,2022,117 min,Comedy,7.3,https://m.media-amazon.com/images/M/MV5BYjdhYTE3NjMtZjI3OC00NzVlLWFiNTUtNzQ3NDNiNTI3NDg4XkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg
844,Southpaw,2015,124 min,Action,7.3,https://m.media-amazon.com/images/M/MV5BMjI1MTcwODk0MV5BMl5BanBnXkFtZTgwMTgwMDM5NTE@.jpg
845,Eddie the Eagle,2015,106 min,Adventure,7.3,https://m.media-amazon.com/images/M/MV5BMTUxOTc5MTU1NF5BMl5BanBnXkFtZTgwODYyNTA1NzE@.jpg
846,Invictus,2009,134 min,Action,7.3,https://m.media-amazon.com/images/M/MV5BMjAyMzExMDM1N15BMl5BanBnXkFtZTcwNTcyMTQ5Mg@@.jpg
847,Coach Carter,2005,136 min,Biography,7.3,https://m.media-amazon.com/images/M/MV5BNWYxZWFiNTItN2FkNS00ZDJmLWE1MWItYjMyMTgyOTI4MmQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
848,Seabiscuit,2003,140 min,Drama,7.3,https://m.media-amazon.com/images/M/MV5BMWVmMmE1YzItNGUyZS00MzgwLWFhNzYtYjM4ZTJmZDVjNmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
849,Siu Lam juk kau,2001,113 min,Action,7.3,https://m.media-amazon.com/images/M/MV5BMjhlMWE5NzktNmE4Ny00ZWFlLTk5MzUtZDZhZmQ0YmVlNDI0XkEyXkFqcGdeQXVyNjc5NjEzNA@@.jpg
870,Idi i smotri,1985,142 min,Drama,8.4,https://m.media-amazon.com/images/M/MV5BNzU3OTI1MjItYTJiZC00NDI0LWFlNGYtOTQ1OTVhNDgwM2U3XkEyXkFqcGdeQXVyNTc2MDU0NDE@.jpg
897,Die Hard,1988,132 min,Action,8.2,https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
908,Das Boot,1981,149 min,Drama,8.4,https://m.media-amazon.com/images/M/MV5BNDBjMWUxNTUtNjZiNi00YzJhLTgzNzUtMTRiY2FkZmMzYTNjXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
910,Paths of Glory,1957,88 min,Drama,8.4,https://m.media-amazon.com/images/M/MV5BOTI5Nzc0OTMtYzBkMS00NjkxLThmM2UtNjM2ODgxN2M5NjNkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
914,Full Metal Jacket,1987,116 min,Drama,8.3,https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
916,Judgment at Nuremberg,1961,179 min,Drama,8.3,https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@.jpg
920,Dara iz Jasenovca,2020,130 min,Drama,8.2,https://m.media-amazon.com/images/M/MV5BYjA2NWY5M2YtZTZiNi00Y2IxLTk0NzgtYjQxYjYxNjVkMjM1XkEyXkFqcGdeQXVyOTIxNTAyMzU@.jpg
923,Ran,1985,162 min,Action,8.2,https://m.media-amazon.com/images/M/MV5BMmU1NGYwZWYtOWExNi00ZTEyLTgwMmUtM2ZlMDVjNWM4YjVlXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
929,Mandariinid,2013,87 min,Drama,8.1,https://m.media-amazon.com/images/M/MV5BMTgwNzA3MDQzOV5BMl5BanBnXkFtZTgwNTE5MDE5NDE@.jpg
933,Platoon,1986,120 min,Drama,8.1,https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
934,The Deer Hunter,1978,183 min,Drama,8.1,https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
936,Barry Lyndon,1975,185 min,Adventure,8.1,https://m.media-amazon.com/images/M/MV5BNmY0MWY2NDctZDdmMi00MjA1LTk0ZTQtZDMyZTQ1NTNlYzVjXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
937,La battaglia di Algeri,1966,121 min,Drama,8.1,https://m.media-amazon.com/images/M/MV5BN2M4YTA4ZTEtN2EyNy00YTlmLWE4YzYtYjYyYjRkMWM4ZDM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
939,La Grande Illusion,1937,113 min,Drama,8.1,https://m.media-amazon.com/images/M/MV5BMTg3MTI5NTk0N15BMl5BanBnXkFtZTgwMjU1MDM5MTE@.jpg
940,All Quiet on the Western Front,1930,152 min,Drama,8.1,https://m.media-amazon.com/images/M/MV5BMDdlMzRjM2MtNjcxNy00MjgyLTkyZmYtY2ExODM0OTBkMzI0XkEyXkFqcGdeQXVyMzg1ODEwNQ@@.jpg
943,Nefes: Vatan Sagolsun,2009,128 min,Action,8.0,https://m.media-amazon.com/images/M/MV5BMjE2NjEyMDg0M15BMl5BanBnXkFtZTcwODYyODg5Mg@@.jpg
945,Taegukgi hwinalrimyeo,2004,140 min,Action,8.0,https://m.media-amazon.com/images/M/MV5BNjAxZTEzNzQtYjdlNy00ZTJmLTkwZDUtOTAwNTM3YjI2MWUyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
946,Au revoir les enfants,1987,104 min,Drama,8.0,https://m.media-amazon.com/images/M/MV5BZmYxOTA5YTEtNDY3Ni00YTE5LWE1MTgtYjc4ZWUxNWY3ZTkxXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
947,Ivanovo detstvo,1962,95 min,Drama,8.0,https://m.media-amazon.com/images/M/MV5BYTYzYzBhYjQtNDQxYS00MmUwLTkyZjgtZWVkOWFjNzE5OTI2XkEyXkFqcGdeQXVyNjMxMjkwMjI@.jpg
948,Stalag 17,1953,120 min,Comedy,8.0,https://m.media-amazon.com/images/M/MV5BNDMyNGU0NjUtNTIxMC00ZmU2LWE0ZGItZTdkNGVlODI2ZDcyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
950,Once Upon a Time in the West,1968,165 min,Western,8.5,https://m.media-amazon.com/images/M/MV5BODQ3NDExOGYtMzI3Mi00NWRlLTkwNjAtNjc4MDgzZGJiZTA1XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
951,Django Unchained,2012,165 min,Drama,8.4,https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@.jpg
952,Unforgiven,1992,130 min,Drama,8.2,https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
953,Per qualche dollaro in più,1965,132 min,Western,8.2,https://m.media-amazon.com/images/M/MV5BMzJlZTNkYjQtMTE1OS00YTJlLTgxNjItYzg4NTllODdkMzBiXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
957,The Man Who Shot Liberty Valance,1962,123 min,Drama,8.1,https://m.media-amazon.com/images/M/MV5BMGEyNzhkYzktMGMyZS00YzRiLWJlYjktZjJkOTU5ZDY0ZGI4XkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg
959,Dances with Wolves,1990,181 min,Adventure,8.0,https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@.jpg
960,Butch Cassidy and the Sundance Kid,1969,110 min,Biography,8.0,https://m.media-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@.jpg
961,Rio Bravo,1959,141 min,Western,8.0,https://m.media-amazon.com/images/M/MV5BZDVhMTk1NjUtYjc0OS00OTE1LTk1NTYtYWMzMDI5OTlmYzU2XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
962,High Noon,1952,85 min,Drama,8.0,https://m.media-amazon.com/images/M/MV5BOWIzZGUxZmItOThkMS00Y2QxLTg0MTYtMDdhMjRlNTNlYTI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
963,The Wild Bunch,1969,145 min,Action,7.9,https://m.media-amazon.com/images/M/MV5BNGUyYTZmOWItMDJhMi00N2IxLWIyNDMtNjUxM2ZiYmU5YWU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
964,Per un pugno di dollari,1964,99 min,Action,7.9,https://m.media-amazon.com/images/M/MV5BY2M5MDA1YjUtODQ1Yi00M2JlLTk2ZWQtYjI0NTEwZDk2NGNhXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
965,The Searchers,1956,119 min,Adventure,7.9,https://m.media-amazon.com/images/M/MV5BYWQ3YWJiMDEtMDBhNS00YjY1LTkzNmEtY2U4Njg4MjQ3YWE3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
966,The Hateful Eight,2015,168 min,Crime,7.8,https://m.media-amazon.com/images/M/MV5BMjA1MTc1NTg5NV5BMl5BanBnXkFtZTgwOTM2MDEzNzE@.jpg
968,The Outlaw Josey Wales,1976,135 min,Western,7.8,https://m.media-amazon.com/images/M/MV5BMjIxNDYxMTk2MF5BMl5BanBnXkFtZTgwMjQxNjU3MTE@.jpg
969,Red River,1948,133 min,Drama,7.8,https://m.media-amazon.com/images/M/MV5BMTM2NDA3NTQ2OF5BMl5BanBnXkFtZTcwODUzNzU2NA@@.jpg
970,Stagecoach,1939,96 min,Adventure,7.8,https://m.media-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg
971,Wind River,2017,107 min,Crime,7.7,https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@.jpg
972,3:10 to Yuma,2007,122 min,Action,7.7,https://m.media-amazon.com/images/M/MV5BODE0NTcxNTQzNF5BMl5BanBnXkFtZTcwMzczOTIzMw@@.jpg
973,Blazing Saddles,1974,93 min,Comedy,7.7,https://m.media-amazon.com/images/M/MV5BZGZmMWE1MDYtNzAyNC00MDMzLTgzZjQtNTQ5NjYzN2E4MzkzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
974,The Magnificent Seven,1960,128 min,Action,7.7,https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@.jpg
975,True Grit,2010,110 min,Drama,7.6,https://m.media-amazon.com/images/M/MV5BMTU5MjU3MTI4OF5BMl5BanBnXkFtZTcwMTQxOTAxNA@@.jpg
976,McCabe & Mrs. Miller,1971,120 min,Drama,7.6,https://m.media-amazon.com/images/M/MV5BMmMxMTk0MmMtY2I0YS00NjcwLTk2NjYtOWFlOTA0M2EzNjgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
977,Giù la testa,1971,157 min,Drama,7.6,https://m.media-amazon.com/images/M/MV5BZGZmNTNjYzAtNmI2ZC00YzNlLTkyYWEtNmRkMWFjNjA2MTI0XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
978,Little Big Man,1970,139 min,Adventure,7.6,https://m.media-amazon.com/images/M/MV5BMWQwNTZjNTgtMGQyMS00ZTI3LWFkNzEtYzIxM2EwZGYxMDU4XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
979,Giant,1956,201 min,Drama,7.6,https://m.media-amazon.com/images/M/MV5BMDQwOWQ0OGItNjJjYi00YzVjLTk4NmUtYzQ0NzUwZGY3NDZjXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
980,Shane,1953,118 min,Drama,7.6,https://m.media-amazon.com/images/M/MV5BYzMzZmJjZGItMjY2OC00ZDcxLWI1YjQtMTU1MjQwN2NlNzIyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
981,The Assassination of Jesse James by the Coward Robert Ford,2007,160 min,Biography,7.5,https://m.media-amazon.com/images/M/MV5BMTY2NDI2MTc2NV5BMl5BanBnXkFtZTcwNjA2NTQzMw@@.jpg
982,Dead Man,1995,121 min,Adventure,7.5,https://m.media-amazon.com/images/M/MV5BNjZiMDUyYmEtNzAwYy00YjNiLWEyODItNTJmMjZjOWQ3MThlXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
983,Legends of the Fall,1994,133 min,Drama,7.5,https://m.media-amazon.com/images/M/MV5BMTYwMjYxNTAyN15BMl5BanBnXkFtZTgwMTc3MjkyMTE@.jpg
984,Of Mice and Men,1992,115 min,Drama,7.5,https://m.media-amazon.com/images/M/MV5BYTA4ZTUzODAtZTdmMi00MmMxLThlMDgtY2VhY2Y2MjUxNDEyXkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
985,Jeremiah Johnson,1972,108 min,Adventure,7.5,https://m.media-amazon.com/images/M/MV5BYzE0NWI0ZDctYjkwNi00YTM3LWI4MjYtZGRlN2JiMjZmYzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
986,El Dorado,1966,126 min,Drama,7.5,https://m.media-amazon.com/images/M/MV5BY2FhMzhlYzMtZjNlYi00NTU2LWEyNjAtZDE2YjNlZjljMmQ4L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
987,Yahsi Bati,2009,112 min,Adventure,7.4,https://m.media-amazon.com/images/M/MV5BZDlkZjJiZTItZDAxYS00YzAzLTg3ZTMtMWU5OGEwMjI4ODEzXkEyXkFqcGdeQXVyMjExNjgyMTc@.jpg
988,Open Range,2003,139 min,Action,7.4,https://m.media-amazon.com/images/M/MV5BMTYyNjA4NTY3N15BMl5BanBnXkFtZTYwNjc0MDM3.jpg
989,Lone Star,1996,135 min,Drama,7.4,https://m.media-amazon.com/images/M/MV5BN2ViYzQ3YTAtZmQ5OS00ZWNkLWFkZWQtYTJiNTI1OWVlMzc0XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
990,Back to the Future Part III,1990,118 min,Adventure,7.4,https://m.media-amazon.com/images/M/MV5BYjhlMGYxNmMtOWFmMi00Y2M2LWE5NWYtZTdlMDRlMGEzMDA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
991,High Plains Drifter,1973,105 min,Drama,7.4,https://m.media-amazon.com/images/M/MV5BMTcxNWM4ZDUtZGUzMC00YTVkLTlmY2YtYmUwY2U5Y2U2NGFjXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
993,The Ballad of Buster Scruggs,2018,133 min,Comedy,7.3,https://m.media-amazon.com/images/M/MV5BYjRkYTI3M2EtZWQ4Ny00OTA2LWFmMTMtY2E4MTEyZmNjOTMxXkEyXkFqcGdeQXVyNDg4NjY5OTQ@.jpg
994,Bacurau,2019,131 min,Adventure,7.3,https://m.media-amazon.com/images/M/MV5BYjc1N2M1YjMtYzBiNi00NGFiLThkN2QtY2EwZGU5MDRkODAzXkEyXkFqcGdeQXVyMTkzODUwNzk@.jpg
995,The Proposition,2005,104 min,Crime,7.3,https://m.media-amazon.com/images/M/MV5BN2M3MGJlZDktMGE1YS00Y2ZkLThiYTMtYWNjMTFjMjg4MTVhXkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg
996,The Three Burials of Melquiades Estrada,2005,121 min,Adventure,7.3,https://m.media-amazon.com/images/M/MV5BMjExNjIxMTgxMV5BMl5BanBnXkFtZTcwNzgyNzEzMQ@@.jpg
997,Pale Rider,1985,115 min,Drama,7.3,https://m.media-amazon.com/images/M/MV5BOGZjOWM3MWYtNTc5Yy00NGQ0LWFkMDQtOWUwYzhkNTZmNGI2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
